id,season,line-text,speaker
21045,4,that's hilarious what's her number,Michael
21047,4,mmm nah that's too young,Michael
21049,4,oh,Michael
21051,4,all right time's up pencils down please pass your future mrs michael scotts forward,Michael
21053,4,pammy,Michael
21054,4,i don't have anybody,Pam
21055,4,you don't have one single girlfriend,Michael
21056,4,no,Pam
21057,4,i'm not looking for a perfect 10 here just somebody to hang out with just fun healthy young woman,Michael
21058,4,sorry,Pam
21059,4,a kindergarten teacher who is great with kids maybe an ex-model and now she wants to do something with her brain,Michael
21060,4,no i don't i,Pam
21061,4,how 'bout a professional volleyball player who models on the side,Michael
21062,4,i just,Pam
21063,4,you know just a fun guh look there here it doesn't have to be a model i'm not don't rule out model but just in terms of models there are like twenty different categories there's face models hand models body models - yes,Michael
21064,4,i actually know a sex model,Jim
21065,4,really,Michael
21066,4,yep yeah she's blind is that a problem,Jim
21067,4,no i am it's all about the personality jim,Michael
21068,4,okay,Jim
21069,4,are you talking about beverley,Pam
21070,4,yes,Jim
21071,4,because she's not a sex model she's a tollbooth operator,Pam
21072,4,oh yeah,Jim
21073,4,send me a picture,Michael
21074,4,so far these are my leads a blind tollbooth operator and a twelve hundred pound catcher it's a start,Michael
21075,4,what's wrong michael,Pam
21076,4,i got gum in my hair,Michael
21077,4,you do,Pam
21078,4,this just stinks don't touch it please don't touch it,Michael
21079,4,you've got a ton of dandruff,Dwight
21080,4,ok let me be,Michael
21081,4,how'd you get gum in your hair,Jim
21082,4,i was walking in and i noticed something shinny under stanley's car and i got under to see what it was and i messed up my hair all for a stupid piece of tinfoil,Michael
21083,4,but best case scenario you thought it was a quarter,Jim
21084,4,kill me right now,Michael
21085,4,we have peanut butter in the kitchen,Pam
21086,4,i don't feel like peanut butter get me an ice cream sandwich,Michael
21087,4,nope not for you it's for your hair and it is 9 am,Jim
21088,4,no dwight not the good peanut butter people are going to get mad,Pam
21089,4,hey hey hey this is my hair we're talking about,Michael
21090,4,smells good,Michael
21091,4,taste good too,Dwight
21092,4,oh don't that's disgusting,Michael
21093,4,wow lot of calories,Dwight
21094,4,well just don't leave it on too long keep massaging please ah yeah that's nice,Michael
21095,4,hey michael how was your date last night,Dwight
21097,4,i will be honest; the dating has not been going well look men are visual creatures we crave beauty like a piece of fine art by any number of renowned artists or an arty photograph of cindy crawford nude that but the women i'm getting fixed up with are egh not that they aren't nice or that have great personalities they just they just lack a certain crawfordness,Michael
21098,4,i am livid absolutely livid,Oscar
21099,4,it's ridiculous,Angela
21102,4,hey man you mind if i run something by you,Jim
21104,4,well i kinda feel like what we have going for us is our customer service and no matter how we change this up i don't know that a website's going to be able to replace that,Jim
21106,4,thanks,Jim
21108,4,did i i don't,Jim
21110,4,hmm,Jim
21112,4,ladies and gentlemen may i have your attention please i know that a lot of you are very angry with ryan because he is the reason we all have to come in tomorrow however i swear to god if any of you hurts him in any way emotionally or taunts him or makes fun of his height or his half beard or,Michael
21114,4,yeah,Michael
21116,4,question,Dwight
21118,4,why am i being forced to come in tomorrow and pretend that a website made sales that i made,Dwight
21127,4,i don't understand why our website has to have social networking at all,Dwight
21128,4,yeah i actually have to agree with dwight on that one,Jim
21130,4,and then an older gentleman asked you 'boxers or briefs',Jim
21135,4,ryan has done a very good job and i am not applauding sarcastically think about it a month ago nobody would go on this site because we were worried about getting molested or losing our identity having it stolen but now at a time tdb all of the problems will be in the past ya done good kid ya done good,Michael
21136,4,well it has been nice seeing you again my friend,Michael
21138,4,oh ryan i need a girlfriend so bad,Michael
21140,4,argh alright do you know any girls in new york you might want to hook me up with some that might be interested in a guy like me,Michael
21142,4,na,Michael
21144,4,well you tried,Michael
21146,4,yeah,Michael
21148,4,they sound great,Michael
21150,4,would you have sex with meredith,Michael
21151,4,what,Jim
21152,4,do you think she'd keep it quiet,Michael
21153,4,i'm gonna go to my desk,Jim
21154,4,jim it's not the horniness ok it's the loneliness that,Michael
21155,4,i know,Jim
21156,4,let's go to new york we'll go clubbing with ryan,Michael
21157,4,i can't,Jim
21158,4,yes you can you're single i'm single it'll be awesome,Michael
21159,4,i'm not single,Jim
21160,4,who you dating,Michael
21161,4,pam,Jim
21162,4,that's still going on,Michael
21163,4,ok dwight grab your stuff we're going to new york to party with ryan and to meet girls,Michael
21164,4,yeah,Dwight
21165,4,oh yes count me in dudes i am in some serious need of some bro' time old ball and chain's been a lot more chain than ball lately if you know what i'm saying,Andy
21166,4,i'm right here,Angela
21167,4,no singles only singles only also three is unlucky curse of three,Dwight
21168,4,sorry andy cannot take any chances on curses not tonight let's go everybody i will see you tomorrow saturday morning probably wearing the same clothes that i am wearing right now if you catch my drift,Michael
21169,4,we get it,Angela
21170,4,i am going to go get laid goodbye,Michael
21171,4,with sex,Dwight
21172,4,that's i i think that,Michael
21173,4,you know what if we all stayed a couple of hours late tonight without michael distracting us we wouldn't have to come in at all tomorrow,Jim
21174,4,so i caught everyone before they left and i told them my idea and they loved it because this is a group that respects good ideas the one time a year they hear one,Jim
21175,4,ryan's assistant told us that he would be at this club this evening it is called prerogative,Michael
21176,4,place is packed,Michael
21177,4,fire hazard,Dwight
21178,4,packed with beautiful babies swingers classic john favreau tall guy from dodgeball,Michael
21179,4,women look like white slaves,Dwight
21180,4,no they're just hotties,Michael
21182,4,hey,Michael
21184,4,hey,Michael
21186,4,well you know just taking you up on your offer to party so tada,Michael
21188,4,alright,Michael
21190,4,yeah,Michael
21192,4,ryan it's michael and dwight,Michael
21194,4,ok,Michael
21196,4,well,Michael
21198,4,alright,Michael
21200,4,let's do it,Michael
21201,4,thanks a lot guys good job,Jim
21202,4,later,Kevin
21203,4,nice job everybody great work,Jim
21205,4,nope i didn't but let's go inside and i can call him right now,Jim
21206,4,you can't i locked the office from the inside when we left,Pam
21208,4,there is a master key and a spare key for the office dwight has them both when i asked 'what if you die dwight how will we get into the office' he said 'if i'm dead you guys have been dead for weeks',Pam
21210,4,hey nice to meet you,Michael
21212,4,hey dwight you resemble a tolkien character,Dwight
21214,4,no no no not a wizard a hobbit,Dwight
21216,4,oh ok all i know is i would like some chicken fingers and a midori sour,Michael
21218,4,oh ok then just bring me two cups one with olives and another filled with maraschino cherries,Michael
21219,4,do you live in a regular sized house,Dwight
21221,4,you really don't have his phone number,Jim
21222,4,i told you i have the number that rings here do you want that number,Pam
21224,4,aw that's great toby,Pam
21226,4,toby you're the best,Pam
21228,4,great it's under here as security guard home did you not get his name or,Jim
21230,4,it's ringing does anybody have his name quick,Jim
21231,4,yes it's eddie,Andy
21232,4,it's not it's not eddie it's ah evan or,Jim
21234,4,no guys his name's not hank it's ah is it edgar,Jim
21236,4,elliot,Oscar
21237,4,is it elliot hey ch chief this is jim halpert from um where you work you're the guy who sits behind the desk you're you're the the afri african-american guy i mean you're ah who who've i got here,Jim
21239,4,good,Dwight
21242,4,well it's weevil season but we were prepared,Dwight
21244,4,they lay their eggs inside the unripe beet root then come spring time the babies eat their way out,Dwight
21246,4,you've already been several times,Dwight
21248,4,maybe you have some kinda bladder infection,Dwight
